FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.55687e+06,1.1767e+06
0,1,10,3.41784e+07,1.43302e+08
0,10,100,7.62595e+06,7.06707e+07
0,100,1000,92384.1,7.51091e+07
0,1000,10000,54724.4,7.99961e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,103744,8.81402e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.79186e+06,671780
2,1,10,3.33851e+07,1.97673e+08
2,10,100,5.86243e+06,1.37564e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.0111e+08,3.44732e+06
3,0.1,1,4.94198e+06,4.96679e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,3.82519e+06,189064
4,1,10,3.60452e+06,631919
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.40142e+08,1.17632e+06
5,0.01,0.1,2.57585e+07,732447
5,0.1,1,4.07778e+06,3.23651e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,7.66544e+06,773932
6,0.1,1,6.85925e+06,4.46657e+06
6,1,10,7.41832e+06,2.08495e+07
6,10,100,2.99235e+06,2.88891e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.29537e+07,4.43225e+06
7,1,10,1.14496e+07,1.67312e+07
7,10,100,3.12762e+07,4.86369e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.75168e+06,1.13231e+06
8,1,10,2.0896e+07,4.67575e+07
8,10,100,2.31097e+06,1.36379e+07
8,100,1000,0,0
8,1000,10000,0,0
