0,0,12155.3,650091,12155.3,1253020,-2.35147,0,0.5,2,0,4294967295,0,0,0,0
0,0,335.905,4266.56,335.905,100523000,-2.46243,0,0.5,2,0,4294967295,0,0,0,0
0,0,4843.4,341538,4843.4,3856770,-2.71651,0,0.5,2,0,4294967295,0,0,0,0
0,0,3464.99,406028,3464.99,5806840,-2.34468,0,0.5,2,0,4294967295,0,0,0,0
0,0,47894.7,1455050,47894.7,234594,-2.30426,0,0.5,2,0,4294967295,0,0,0,0
0,0,40.458,463.752,40.458,1334760000,-2.20265,0,0.5,2,0,4294967295,0,0,0,0
0,0,43.006,2189.77,43.006,1238780000,-2.24328,0,0.5,2,0,4294967295,0,0,0,0
0,0,4668.9,288821,4668.9,4033620,-2.18799,0,0.5,2,0,4294967295,0,0,0,0
0,0,37.6379,1145.78,37.6379,1457960000,-2.20756,0,0.5,2,0,4294967295,0,0,0,0
0,0,1630.56,25792.9,1630.56,14585800,-2.30151,0,0.5,2,0,4294967295,0,0,0,0
0,0,312.62,10878.2,312.62,109746000,-2.50065,0,0.5,2,0,4294967295,0,0,0,0
0,1,442.653,14628.9,442.653,71751400,-2.35147,0,0.5,3,0,4294967295,0,0,0,0
0,1,220.769,2648.92,220.769,167874000,-2.46243,0,0.5,3,0,4294967295,0,0,0,0
0,1,161.598,6929.7,161.598,245780000,-2.71651,0,0.5,3,0,4294967295,0,0,0,0
0,1,1185.58,118556,1185.58,21529900,-0.00413064,0,0.5,3,0,4294967295,0,0,0,0
0,1,4352.32,93898.5,4352.32,4394950,-0.000167489,0,0.5,3,0,4294967295,0,0,0,0
0,1,874.694,15291,874.694,31218900,-2.20265,0,0.5,3,0,4294967295,0,0,0,0
0,1,371.245,25924.4,371.245,88957900,0.00609166,0,0.5,3,0,4294967295,0,0,0,0
0,1,21.9986,624.994,21.9986,2810060000,-2.18799,0,0.5,3,0,4294967295,0,0,0,0
0,1,307.779,12695.9,307.779,111858000,-2.20756,0,0.5,3,0,4294967295,0,0,0,0
0,1,30.1237,277.81,30.1237,1913900000,-2.30151,0,0.5,3,0,4294967295,0,0,0,0
0,1,45.6179,1203.67,45.6179,1152680000,-2.50065,0,0.5,3,0,4294967295,0,0,0,0
0,2,25.2529,554.064,25.2529,2374150000,-2.35147,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,1673.33,26501.5,1673.33,14131600,-2.46243,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,19.6248,620.21,19.6248,3230780000,-2.71651,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,41.8346,2556.96,41.8346,1281290000,-2.34468,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,46.1526,530.663,46.1526,1136380000,-2.30426,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,40.9279,469.869,40.9279,1316060000,-2.20265,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,1012.88,81987.1,1012.88,26096600,-2.24328,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,29.8604,886.386,29.8604,1934540000,-2.18799,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,133.895,4895.17,133.895,309268000,-2.20756,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,1994.95,32453.1,1994.95,11399900,-2.30151,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,257.878,8727.34,257.878,138847000,-2.50065,0,0.5,2.5,0,4294967295,0,0,0,0
0,3,0.761849,10.2601,0.761849,171103000000,-2.35147,0,0.5,2,0,4294967295,0,0,0,0
0,3,8.64465,67.6699,8.64465,8797440000,-2.46243,0,0.5,2,0,4294967295,0,0,0,0
0,3,1.63405,36.1988,1.63405,67350900000,-2.71651,0,0.5,2,0,4294967295,0,0,0,0
0,3,0.877623,30.5521,0.877623,143943000000,-2.34468,0,0.5,2,0,4294967295,0,0,0,0
0,3,38.4248,431.053,38.4248,1421560000,-2.30426,0,0.5,2,0,4294967295,0,0,0,0
0,3,1.36746,10.0629,1.36746,83724600000,-2.20265,0,0.5,2,0,4294967295,0,0,0,0
0,3,3.93952,141.7,3.93952,22981500000,-2.24328,0,0.5,2,0,4294967295,0,0,0,0
0,3,1.8383,36.6936,1.8383,58323400000,-2.18799,0,0.5,2,0,4294967295,0,0,0,0
0,3,6.00389,140.574,6.00389,13733900000,-2.20756,0,0.5,2,0,4294967295,0,0,0,0
0,3,2.69432,18.2432,2.69432,36557500000,-2.30151,0,0.5,2,0,4294967295,0,0,0,0
0,3,12.5346,275.193,12.5346,5587190000,-2.50065,0,0.5,2,0,4294967295,0,0,0,0
0,4,1.56507,23.2691,1.56507,70995500000,-2.35147,0,0.5,3,0,4294967295,0,0,0,0
0,4,4.9091,35.7611,4.9091,17563900000,-2.46243,0,0.5,3,0,4294967295,0,0,0,0
0,4,19.223,605.703,19.223,3313490000,-2.71651,0,0.5,3,0,4294967295,0,0,0,0
0,4,21.7784,1209.72,21.7784,2844820000,-2.34468,0,0.5,3,0,4294967295,0,0,0,0
0,4,0.896483,6.17082,0.896483,140251000000,-2.30426,0,0.5,3,0,4294967295,0,0,0,0
0,4,111.098,1460.4,111.098,388487000,-2.20265,0,0.5,3,0,4294967295,0,0,0,0
0,4,3.03569,105.153,3.03569,31599000000,-2.24328,0,0.5,3,0,4294967295,0,0,0,0
0,4,0.420549,6.82874,0.420549,353638000000,-2.18799,0,0.5,3,0,4294967295,0,0,0,0
0,4,0.755608,13.2093,0.755608,172832000000,-2.20756,0,0.5,3,0,4294967295,0,0,0,0
0,4,27.1243,246.737,27.1243,2175570000,-2.30151,0,0.5,3,0,4294967295,0,0,0,0
0,4,39.1775,1011.5,39.1775,1388260000,-2.50065,0,0.5,3,0,4294967295,0,0,0,0
0,5,1.50605,22.2733,1.50605,74409100000,-2.35147,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,0.558757,3.11572,0.558757,249906000000,-2.46243,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,0.145542,2.2967,0.145542,1293070000000,-2.71651,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,1.28409,47.2318,1.28409,90413800000,-2.34468,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,0.484891,3.09265,0.484891,297177000000,-2.30426,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,1.40485,10.3734,1.40485,81009700000,-2.20265,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,33.3032,1633.59,33.3032,1693060000,-2.24328,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,33.7096,1018.24,33.7096,1668150000,-2.18799,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,24.9035,714.454,24.9035,2414910000,-2.20756,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,1.94133,12.6207,1.94133,54564000000,-2.30151,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,4.39629,83.2584,4.39629,20098600000,-2.50065,0,0.5,2.5,0,4294967295,0,0,0,0
0,6,37.3416,866.046,37.3416,1472100000,-2.35147,0,0.5,2,0,4294967295,0,0,0,0
0,6,1083.88,16165.1,1083.88,24023300,-2.46243,0,0.5,2,0,4294967295,0,0,0,0
0,6,65.405,2459.61,65.405,742196000,-2.71651,0,0.5,2,0,4294967295,0,0,0,0
0,6,113.119,8001.09,113.119,380023000,-2.34468,0,0.5,2,0,4294967295,0,0,0,0
0,6,202.254,2843.29,202.254,186837000,-2.30426,0,0.5,2,0,4294967295,0,0,0,0
0,6,7.37196,67.3963,7.37196,10687200000,-2.20265,0,0.5,2,0,4294967295,0,0,0,0
0,6,28.9615,1391.96,28.9615,2008150000,-2.24328,0,0.5,2,0,4294967295,0,0,0,0
0,6,1177.91,59564.8,1177.91,21701300,-2.18799,0,0.5,2,0,4294967295,0,0,0,0
0,6,1178.32,59102.4,1178.32,21692100,-2.20756,0,0.5,2,0,4294967295,0,0,0,0
0,6,831.904,11991.1,831.904,33191900,-2.30151,0,0.5,2,0,4294967295,0,0,0,0
