Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
90427.8,1,1000,H,Ecto,10.6254
90427.8,1,10000,H,Ecto,853023
90427.8,1,10000,H,Endo,4.8633e+06
90427.8,1,1000,O,Ecto,8584.7
90427.8,1,10000,O,Ecto,1.50131e+06
90427.8,1,1000,O,Endo,3.44504e+06
90427.8,1,10000,O,Endo,335552
90427.8,1,1000,C,Ecto,671.134
90427.8,1,10000,C,Ecto,1.40446e+06
2556.96,2,10,H,Ecto,17.0719
2556.96,2,100,H,Ecto,2.40789e+06
2556.96,2,1000,H,Ecto,135358
2556.96,2,10000,H,Ecto,72.9206
2556.96,2,100,H,Endo,7.64112e+07
2556.96,2,1000,H,Endo,5.14769e+06
2556.96,2,10000,H,Endo,2.20606e+06
2556.96,2,100,O,Ecto,1.07024e+07
2556.96,2,1000,O,Ecto,696375
2556.96,2,100,O,Endo,9.40914e+08
2556.96,2,1000,O,Endo,8.98887e+08
2556.96,2,100,C,Ecto,7.19927e+09
2556.96,2,1000,C,Ecto,8.09555e+07
2556.96,2,10000,C,Ecto,7147.48
81987.1,2,1000,H,Ecto,3.99583e+06
81987.1,2,10000,H,Ecto,436617
81987.1,2,1000,H,Endo,3.09538e+07
81987.1,2,10000,H,Endo,1.21067e+07
81987.1,2,1000,O,Ecto,187416
81987.1,2,10000,O,Ecto,30032
81987.1,2,1000,O,Endo,1.52787e+07
81987.1,2,10000,O,Endo,586810
81987.1,2,100,C,Ecto,10914
81987.1,2,1000,C,Ecto,294633
81987.1,2,10000,C,Ecto,421109
81987.1,2,10000,C,Endo,0.0233112
4895.17,2,100,H,Ecto,1.94526e+08
4895.17,2,1000,H,Ecto,9.93197e+06
4895.17,2,10000,H,Ecto,1.90437e+06
4895.17,2,100,H,Endo,5.83626e+08
4895.17,2,1000,H,Endo,1.36448e+09
4895.17,2,10000,H,Endo,6.7128e+07
4895.17,2,100,O,Ecto,863769
4895.17,2,1000,O,Ecto,1.78433e+07
4895.17,2,100,O,Endo,3.35972e+09
4895.17,2,1000,O,Endo,1.97168e+10
4895.17,2,100,C,Ecto,3.26517e+07
4895.17,2,1000,C,Ecto,2.05732e+08
4895.17,2,10000,C,Ecto,1.27548e+07
32453.1,2,100,H,Ecto,418714
32453.1,2,1000,H,Ecto,2.11532e+07
32453.1,2,10000,H,Ecto,1.59289e+06
32453.1,2,1000,H,Endo,2.08045e+07
32453.1,2,10000,H,Endo,4.88224e+06
32453.1,2,100,O,Ecto,8496.24
32453.1,2,1000,O,Ecto,809155
32453.1,2,10000,O,Ecto,464.639
32453.1,2,100,O,Endo,324647
32453.1,2,1000,O,Endo,5.8408e+07
32453.1,2,10000,O,Endo,473556
32453.1,2,100,C,Ecto,67613.2
32453.1,2,1000,C,Ecto,3.10952e+06
32453.1,2,10000,C,Ecto,2.96653e+06
32453.1,2,10000,C,Endo,0.000324766
618.499,2,10,H,Ecto,3.74824e+08
618.499,2,100,H,Ecto,4.14628e+07
618.499,2,1000,H,Ecto,168.129
618.499,2,100,H,Endo,4.77165e+09
618.499,2,1000,H,Endo,276034
618.499,2,10,O,Ecto,2.1325e+08
618.499,2,100,O,Ecto,2.89619e+08
