PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO0,R1_F1_m1f1_P1_Y1_UO437,R1_F1_m1f1_P1_Y1_UO114,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO9,I1_F7_m-1f-1_P1_Y-1_U114,R1_F1_m1f1_P1_Y0_UO105,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,0,2,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO10,I1_F7_m-1f-1_P1_Y-1_U114,R1_F1_m1f1_P1_Y0_UO105,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO11,I1_F7_m-1f-1_P1_Y-1_U114,R1_F1_m1f1_P1_Y0_UO105,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,1,1,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO12,R1_F1_m1f1_P1_Y1_UO216,R1_F1_m1f1_P1_Y0_UO566,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO13,R1_F1_m1f1_P1_Y1_UO481,R1_F1_m1f1_P1_Y1_UO472,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,0,2,2,0
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO14,R1_F1_m1f1_P1_Y1_UO481,R1_F1_m1f1_P1_Y1_UO472,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,0,2,2,0
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO15,R1_F1_m1f1_P1_Y1_UO481,R1_F1_m1f1_P1_Y1_UO472,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,1,1,2,0
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO16,I1_F7_m-1f-1_P1_Y-1_U114,R1_F1_m1f1_P1_Y0_UO623,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.0,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO17,I1_F7_m-1f-1_P1_Y-1_U114,R1_F1_m1f1_P1_Y0_UO623,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.0,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO18,I1_F7_m-1f-1_P1_Y-1_U114,R1_F1_m1f1_P1_Y0_UO623,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.0,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO19,I1_F7_m-1f-1_P1_Y-1_U114,R1_F1_m1f1_P1_Y0_UO623,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.0,1,P0_CV0,1,1,1,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO25,R1_F1_m1f1_P1_Y0_UO441,R1_F1_m1f1_P1_Y0_UO152,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,0,2,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO26,R1_F1_m1f1_P1_Y0_UO730,R1_F1_m1f1_P1_Y1_UO203,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO36,R1_F1_m1f1_P1_Y0_UO376,R1_F1_m1f1_P1_Y1_UO300,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO37,R1_F1_m1f1_P1_Y0_UO376,R1_F1_m1f1_P1_Y1_UO300,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO60,R1_F1_m1f1_P1_Y0_UO376,R1_F1_m1f1_P1_Y0_UO220,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO61,R1_F1_m1f1_P1_Y0_UO376,R1_F1_m1f1_P1_Y0_UO220,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,0,2,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO62,R1_F1_m1f1_P1_Y1_UO481,R1_F1_m1f1_P1_Y0_UO66,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO63,R1_F1_m1f1_P1_Y1_UO481,R1_F1_m1f1_P1_Y0_UO66,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,0,2,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO71,R1_F1_m1f1_P1_Y1_UO437,R1_F1_m1f1_P1_Y0_UO510,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO72,R1_F1_m1f1_P1_Y1_UO437,R1_F1_m1f1_P1_Y0_UO510,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,2,0,2,0
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO73,R1_F1_m1f1_P1_Y1_UO437,R1_F1_m1f1_P1_Y0_UO510,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,1,1,2,0
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO74,R1_F1_m1f1_P1_Y1_UO433,R1_F1_m1f1_P1_Y0_UO66,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,1,1,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO75,R1_F1_m1f1_P1_Y1_UO433,R1_F1_m1f1_P1_Y0_UO66,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,1,1,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO76,R1_F1_m1f1_P1_Y0_UO452,R1_F1_m1f1_P1_Y0_UO5,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO93,R1_F1_m1f1_P1_Y1_UO428,R1_F1_m1f1_P1_Y1_UO111,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO94,R1_F1_m1f1_P1_Y1_UO428,R1_F1_m1f1_P1_Y1_UO111,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO120,R1_F1_m1f1_P1_Y0_UO379,R1_F1_m1f1_P1_Y1_UO276,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO127,R1_F1_m1f1_P1_Y0_UO151,R1_F1_m1f1_P1_Y1_UO149,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,1,1,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO128,R1_F1_m1f1_P1_Y1_UO433,R1_F1_m1f1_P1_Y0_UO66,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,2,0,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO129,R1_F1_m1f1_P1_Y1_UO433,R1_F1_m1f1_P1_Y0_UO66,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,2,0,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO130,R1_F1_m1f1_P1_Y1_UO433,R1_F1_m1f1_P1_Y0_UO66,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,0,2,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO145,R1_F1_m1f1_P1_Y1_UO465,R1_F1_m1f1_P1_Y0_UO448,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,2,0,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO148,R1_F1_m-1f-1_P1_Y-1_U123,R1_F1_m1f1_P1_Y0_UO510,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.0,1,P0_CV0,1,0,2,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO149,R1_F1_m-1f-1_P1_Y-1_U123,R1_F1_m1f1_P1_Y0_UO510,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.0,1,P0_CV0,1,0,2,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO150,R1_F1_m-1f-1_P1_Y-1_U123,R1_F1_m1f1_P1_Y0_UO510,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.0,1,P0_CV0,1,0,2,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO168,R1_F1_m1f1_P1_Y1_UO428,R1_F1_m1f1_P1_Y1_UO111,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,1,1,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO178,R1_F1_m-1f-1_P1_Y-1_U86,R1_F1_m-1f-1_P1_Y-1_U21,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,1,1,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO179,R1_F1_m-1f-1_P1_Y-1_U86,R1_F1_m-1f-1_P1_Y-1_U21,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,1,1,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO180,R1_F1_m-1f-1_P1_Y-1_U86,R1_F1_m-1f-1_P1_Y-1_U21,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,1,1,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO181,R1_F1_m-1f-1_P1_Y-1_U86,R1_F1_m-1f-1_P1_Y-1_U21,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,1,1,2,0
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO182,R1_F1_m-1f-1_P1_Y-1_U118,R1_F1_m1f1_P1_Y1_UO326,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,2,0,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO183,R1_F1_m-1f-1_P1_Y-1_U118,R1_F1_m1f1_P1_Y1_UO326,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,2,0,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO184,R1_F1_m-1f-1_P1_Y-1_U118,R1_F1_m1f1_P1_Y1_UO326,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,1,1,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO192,R1_F1_m1f1_P1_Y1_UO356,R1_F1_m1f1_P1_Y1_UO523,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,1,1,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO193,R1_F1_m1f1_P1_Y1_UO356,R1_F1_m1f1_P1_Y1_UO523,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,0,2,1,1
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO204,R1_F1_m1f1_P1_Y0_UO730,R1_F1_m1f1_P1_Y0_UO105,MXY,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,2,0,0,2
1,2540470.832,712452.2021,Age0_F1_m1f1_P1_Y3_UO205,R1_F1_m1f1_P1_Y0_UO730,R1_F1_m1f1_P1_Y0_UO105,FXX,0,31.028997987985097,0,0,0.0,0,0,0,0.0,0.125,1,P0_CV0,1,2,0,0,2
