GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.28413e+10,0,0,0
0,0,406028,1.07726e+10,0,0,0
0,0,1.45505e+06,1.13214e+10,0,0,0
0,0,2189.77,1.30989e+09,0,0,0
0,0,26340.8,4.32636e+09,0,0,0
0,0,11582,1.35788e+10,0,0,0
0,0,4266.56,2.85033e+10,0,0,0
0,0,463.752,1.51143e+11,0,0,0
0,0,1195.45,4.00735e+11,0,0,0
0,0,4660,6.95831e+10,0,0,0
0,0,1321.55,5.39757e+10,0,0,0
0,0,26297.6,1.10466e+10,0,0,0
0,0,411.895,1.12601e+11,0,0,0
0,0,1189.58,6.60773e+08,0,0,0
0,0,4247.78,6.3906e+10,0,0,0
0,0,2144.77,8.0747e+09,0,0,0
0,0,515.734,1.89068e+11,0,0,0
0,0,463.752,0,0,0,0
0,1,88683.6,0,4.45449e+09,7.69876e+08,2.12846e+08
0,2,26501.5,6.58534e+08,1.67561e+09,1.10544e+06,1.71474e+07
0,2,2556.96,1.13554e+09,7.18665e+08,1.02811e+09,2.34354e+07
0,2,81987.1,1.07911e+09,4.16986e+07,2.10565e+06,4.45114e+06
0,2,8727.34,1.09625e+08,6.45817e+08,7.32908e+07,1.71678e+06
0,2,597.331,3.38352e+10,5.54332e+10,2.65182e+10,1.22071e+09
0,2,5025.32,2.25589e+09,1.22787e+10,5.02922e+09,8.81264e+07
0,2,563.998,1.41368e+10,693217,2.18945e+06,1.17587e+06
0,2,28716.2,1.83096e+09,5.02546e+09,3.72401e+09,1.22195e+08
0,2,4895.17,1.27924e+11,4.65595e+10,1.2565e+10,2.7035e+09
0,2,5025.32,4.38177e+10,2.27473e+08,7.04492e+09,8.19357e+08
0,2,2659.38,6.67378e+09,124006,254090,178282
0,2,9219.21,0,0,0,0
0,2,615.395,0,0,0,0
0,2,26833,0,0,0,0
0,3,64.6997,1.68021e+09,0,0,0
0,3,261.854,2.85317e+09,0,0,0
0,3,30.0672,7.81245e+07,0,0,0
0,3,10.6848,1.94463e+08,0,0,0
0,3,132.491,3.03738e+07,0,0,0
0,3,16.5148,0,0,0,0
0,3,469.729,0,0,0,0
0,4,34.5848,0,9459.76,0.41718,0.00574434
0,4,606.276,0,2.78776e+07,3.15946e+09,1.61548e+07
0,4,1460.4,0,1.45714e+09,8.40709e+08,4.90383e+07
0,4,273.032,0,372393,1.33912e+06,1.23179e+06
0,4,110.406,0,0,0.00618788,0
0,5,82.7314,8.67362e+06,10.0727,22.1631,1.83082e-06
0,5,10.659,1.98524e+08,1.90948,5.67475,1.22655e-06
0,5,49.4346,2.78408e+07,0.101286,0.475024,6.1132e-08
0,5,714.454,1.95893e+09,755301,8.63816e+08,4.83182e+06
0,5,2.02565,3.03897e+06,0,0,0
0,5,2.02943,0,0,0,0
0,5,2.87264,0,0,0,0
0,6,16165.1,2.26881e+08,0,0,0
0,6,8001.09,1.26221e+07,0,0,0
0,6,59564.8,9.19928e+08,0,0,0
0,6,2383.62,1.23028e+07,0,0,0
0,6,59.3473,5.35444e+06,0,0,0
0,6,2687.88,7.02931e+09,0,0,0
0,6,842.376,2.41904e+09,0,0,0
0,6,433.943,8.65871e+07,0,0,0
0,6,1359.01,2.67876e+08,0,0,0
0,6,2332.19,5.1457e+06,0,0,0
0,6,7769.37,8.03595e+07,0,0,0
0,6,2324.06,969486,0,0,0
0,6,2929.72,4.42463e+08,0,0,0
0,6,811.205,2.00404e+09,0,0,0
0,6,16990.1,8.22996e+08,0,0,0
0,6,475.359,2.41839e+08,0,0,0
0,6,62.3902,9.67399e+06,0,0,0
0,6,60.976,0,0,0,0
0,6,442.091,0,0,0,0
0,7,15238.4,0,8.10504e+08,2.43079e+07,5.25044e+06
0,7,7498.23,0,2.71544e+08,4.10703e+07,828086
0,7,10582.5,0,8.53472e+08,2.92768e+07,2.1174e+06
0,7,1779.77,0,4.41744e+07,2.03498e+07,7.2812e+06
0,7,29259.5,0,2.25061e+09,4.77199e+06,6.17385e+07
0,7,46430.1,0,3.01599e+09,1.98826e+07,1.32026e+08
0,7,389.559,0,4.5524e+08,4.39281e+08,1.06794e+07
0,7,870.832,0,1.29432e+09,4.98715e+08,3.04851e+08
0,7,10510.1,0,8.44757e+09,2.01271e+09,2.3468e+08
0,7,7498.23,0,1.16456e+10,4.35383e+09,1.26506e+09
0,7,807.878,0,2.75954e+07,4.12129e+08,3.76214e+08
0,7,242.523,0,1.43608e+07,2.17572e+10,1.0913e+08
0,7,403.148,0,1.62092e+07,2.09631e+09,1.16834e+07
0,7,29259.5,0,9.73727e+09,3.0084e+09,1.85426e+09
0,7,10886.2,0,1.68643e+08,2.24653e+09,1.37087e+07
0,7,7906.66,0,1.35254e+09,7.49217e+08,3.17299e+07
0,7,256.511,0,0,0,0
0,7,870.832,0,0,0,0
0,7,1779.77,0,0,0,0
0,8,41270.4,1.21329e+08,6.35017e+08,3.76968e+06,3.68849e+06
0,8,3645,1.59934e+07,4.25597e+07,3.27916e+07,1.80519e+06
0,8,21648.8,2.50939e+08,5.11318e+08,924515,6.0336e+06
0,8,6847.92,9.5538e+07,5.6787e+08,2.25916e+08,3.88727e+06
0,8,821.66,4.02236e+08,2.66805e+09,1.4608e+08,3.29418e+07
0,8,6761.04,1.74016e+09,1.36362e+09,3.9414e+08,4.98821e+07
0,8,3645,1.79191e+08,1.36792e+06,6.63041e+08,2.26947e+06
0,8,3639.92,7.17917e+07,15796.1,7.53491e+06,51577.3
0,8,830.28,2.09236e+09,51602.9,1.31526e+07,117291
0,8,6847.92,0,0,0,0
