Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
88683.6,1,10000,H,Ecto,4.8237e+07
88683.6,1,10000,H,Endo,1.14454e+09
88683.6,1,100000,H,Endo,804957
88683.6,1,10000,O,Ecto,2.28665e+06
88683.6,1,10000,O,Endo,2.38191e+08
88683.6,1,10000,C,Ecto,1.60325e+10
2556.96,2,10,H,Ecto,14.2214
2556.96,2,100,H,Ecto,37326.6
2556.96,2,1000,H,Ecto,39.0827
2556.96,2,10000,H,Ecto,1.09802
2556.96,2,100,H,Endo,94256.8
2556.96,2,1000,H,Endo,792626
2556.96,2,10,O,Ecto,231.664
2556.96,2,100,O,Ecto,22940.8
2556.96,2,1000,O,Ecto,11265.7
2556.96,2,10000,O,Ecto,137.465
2556.96,2,100,O,Endo,3276.04
2556.96,2,1000,O,Endo,4210.14
2556.96,2,10000,O,Endo,102.207
2556.96,2,100,C,Ecto,9960.81
2556.96,2,1000,C,Ecto,1.89696e+06
2556.96,2,10000,C,Ecto,18926
81987.1,2,1000,H,Ecto,819238
81987.1,2,10000,H,Ecto,555687
81987.1,2,1000,H,Endo,119294
81987.1,2,10000,H,Endo,3.81384e+07
81987.1,2,100000,H,Endo,1.72182e+06
81987.1,2,1000,O,Ecto,6358.12
81987.1,2,10000,O,Ecto,85922
81987.1,2,1000,O,Endo,9277.94
81987.1,2,10000,O,Endo,1.89526e+07
81987.1,2,1000,C,Ecto,6.23129e+07
81987.1,2,10000,C,Ecto,4.37646e+08
8727.34,2,100,H,Ecto,1511.2
8727.34,2,1000,H,Ecto,7337.96
8727.34,2,10000,H,Ecto,307.828
8727.34,2,100,H,Endo,996.775
8727.34,2,1000,H,Endo,221264
8727.34,2,10000,H,Endo,21561
8727.34,2,100000,H,Endo,42.8832
8727.34,2,100,O,Ecto,3454.25
8727.34,2,1000,O,Ecto,6120.18
8727.34,2,10000,O,Ecto,4487.86
8727.34,2,100,O,Endo,2615.1
8727.34,2,1000,O,Endo,70043.4
8727.34,2,10000,O,Endo,133451
8727.34,2,100,C,Ecto,420.723
8727.34,2,1000,C,Ecto,2.86331e+07
8727.34,2,10000,C,Ecto,37252.9
5025.32,2,100,H,Ecto,8048.13
5025.32,2,1000,H,Ecto,7233.85
5025.32,2,10000,H,Ecto,237.342
5025.32,2,100,H,Endo,4177.4
5025.32,2,1000,H,Endo,668973
5025.32,2,10000,H,Endo,17643.6
5025.32,2,100,O,Ecto,14776.8
5025.32,2,1000,O,Ecto,7327.05
5025.32,2,10000,O,Ecto,5814.84
5025.32,2,100,O,Endo,27581.3
5025.32,2,1000,O,Endo,86296.8
5025.32,2,10000,O,Endo,60244
5025.32,2,100,C,Ecto,5903.96
5025.32,2,1000,C,Ecto,4.00887e+06
5025.32,2,10000,C,Ecto,655810
590.894,2,10,H,Ecto,3.3707e+06
590.894,2,100,H,Ecto,3.76932e+07
590.894,2,1000,H,Ecto,39.1872
590.894,2,100,H,Endo,2.01218e+07
590.894,2,1000,H,Endo,8.47231e+07
590.894,2,10,O,Ecto,968204
590.894,2,100,O,Ecto,3126.73
590.894,2,1000,O,Ecto,501.82
590.894,2,100,O,Endo,5.37616e+07
590.894,2,1000,O,Endo,8599.15
590.894,2,10,C,Ecto,16092.6
590.894,2,100,C,Ecto,321164
590.894,2,1000,C,Ecto,185383
590.894,2,10000,C,Ecto,2035.89
2556.96,2,10,H,Ecto,868749
2556.96,2,100,H,Ecto,1.46269e+07
2556.96,2,1000,H,Ecto,36.6437
2556.96,2,100,H,Endo,6.17831e+06
2556.96,2,1000,H,Endo,2.59243e+07
2556.96,2,10,O,Ecto,358569
2556.96,2,100,O,Ecto,1038.92
2556.96,2,1000,O,Ecto,255.306
2556.96,2,100,O,Endo,1.70136e+07
2556.96,2,1000,O,Endo,4228.57
2556.96,2,10,C,Ecto,5157.83
2556.96,2,100,C,Ecto,99623
2556.96,2,1000,C,Ecto,139341
2556.96,2,10000,C,Ecto,7670.45
7816.25,2,10,H,Ecto,1.32085e+07
7816.25,2,100,H,Ecto,7.21063e+08
7816.25,2,1000,H,Ecto,12699.3
7816.25,2,100,H,Endo,5.01003e+07
7816.25,2,1000,H,Endo,2.47023e+08
7816.25,2,10,O,Ecto,5.13075e+06
7816.25,2,100,O,Ecto,410623
7816.25,2,1000,O,Ecto,248480
7816.25,2,100,O,Endo,1.5516e+08
7816.25,2,1000,O,Endo,755817
7816.25,2,10,C,Ecto,18079.4
7816.25,2,100,C,Ecto,1.08941e+06
7816.25,2,1000,C,Ecto,3.15923e+08
7816.25,2,10000,C,Ecto,1.75736e+06
5025.32,2,10,H,Ecto,893208
5025.32,2,100,H,Ecto,4.37701e+07
5025.32,2,1000,H,Ecto,404.216
5025.32,2,100,H,Endo,974507
5025.32,2,1000,H,Endo,1.97909e+07
5025.32,2,10,O,Ecto,407382
5025.32,2,100,O,Ecto,4755.29
5025.32,2,1000,O,Ecto,3654.55
5025.32,2,100,O,Endo,1.54357e+07
5025.32,2,1000,O,Endo,25542.1
5025.32,2,10,C,Ecto,2284.66
5025.32,2,100,C,Ecto,55772.8
5025.32,2,1000,C,Ecto,5.82968e+06
5025.32,2,10000,C,Ecto,38417
28716.2,2,100,H,Ecto,1.60065e+06
28716.2,2,1000,H,Ecto,6.62976e+07
28716.2,2,10000,H,Ecto,1.3934e+06
28716.2,2,100,H,Endo,1.04278e+06
28716.2,2,1000,H,Endo,5.92209e+08
28716.2,2,10000,H,Endo,3.34515e+08
28716.2,2,100000,H,Endo,1.22697e+06
28716.2,2,100,O,Ecto,4.47581e+06
28716.2,2,1000,O,Ecto,2.66138e+07
28716.2,2,10000,O,Ecto,8.65078e+06
28716.2,2,100,O,Endo,2.43198e+06
28716.2,2,1000,O,Endo,1.98301e+08
28716.2,2,10000,O,Endo,5.86379e+08
