Rep	Year	RepSeason	x	y	Species	NInd
0	0	0	90	82	0	5
0	0	0	91	82	0	5
0	0	0	88	81	0	5
0	0	0	89	81	0	5
0	0	0	90	81	0	5
0	0	0	88	80	0	5
0	0	0	89	80	0	5
0	0	0	90	80	0	5
0	0	0	89	79	0	5
0	0	0	90	79	0	5
0	0	0	91	79	0	5
0	0	0	84	78	0	5
0	0	0	89	78	0	5
0	0	0	90	78	0	5
0	0	0	91	78	0	5
0	0	0	92	78	0	5
0	0	0	83	77	0	5
0	0	0	84	77	0	5
0	0	0	85	77	0	5
0	0	0	86	77	0	5
0	0	0	87	77	0	5
0	0	0	88	77	0	5
0	0	0	89	77	0	5
0	0	0	90	77	0	5
0	0	0	91	77	0	5
0	0	0	92	77	0	5
0	0	0	93	77	0	5
0	0	0	94	77	0	5
0	0	0	95	77	0	5
0	0	0	96	77	0	5
0	0	0	82	76	0	5
0	0	0	83	76	0	5
0	0	0	84	76	0	5
0	0	0	85	76	0	5
0	0	0	86	76	0	5
0	0	0	87	76	0	5
0	0	0	88	76	0	5
0	0	0	89	76	0	5
0	0	0	90	76	0	5
0	0	0	91	76	0	5
0	0	0	92	76	0	5
0	0	0	93	76	0	5
0	0	0	94	76	0	5
0	0	0	95	76	0	5
0	0	0	96	76	0	5
0	0	0	97	76	0	5
0	0	0	98	76	0	5
0	0	0	75	75	0	5
0	0	0	76	75	0	5
0	0	0	77	75	0	5
0	0	0	80	75	0	5
0	0	0	81	75	0	5
0	0	0	82	75	0	5
0	0	0	83	75	0	5
0	0	0	84	75	0	5
0	0	0	85	75	0	5
0	0	0	86	75	0	5
0	0	0	87	75	0	5
0	0	0	88	75	0	5
0	0	0	89	75	0	5
0	0	0	90	75	0	5
0	0	0	91	75	0	5
0	0	0	92	75	0	5
0	0	0	93	75	0	5
0	0	0	94	75	0	5
0	0	0	95	75	0	5
0	0	0	96	75	0	5
0	0	0	97	75	0	5
0	0	0	98	75	0	5
0	0	0	99	75	0	5
0	0	0	100	75	0	5
0	0	0	101	75	0	5
0	0	0	75	74	0	5
0	0	0	76	74	0	5
0	0	0	77	74	0	5
0	0	0	78	74	0	5
0	0	0	79	74	0	5
0	0	0	80	74	0	5
0	0	0	81	74	0	5
0	0	0	82	74	0	5
0	0	0	83	74	0	5
0	0	0	84	74	0	5
0	0	0	85	74	0	5
0	0	0	86	74	0	5
0	0	0	87	74	0	5
0	0	0	88	74	0	5
0	0	0	89	74	0	5
0	0	0	90	74	0	5
0	0	0	91	74	0	5
0	0	0	92	74	0	5
0	0	0	93	74	0	5
0	0	0	94	74	0	5
0	0	0	95	74	0	5
0	0	0	96	74	0	5
0	0	0	97	74	0	5
0	0	0	98	74	0	5
0	0	0	99	74	0	5
0	0	0	100	74	0	5
0	0	0	101	74	0	5
0	0	0	102	74	0	5
0	0	0	74	73	0	5
0	0	0	75	73	0	5
0	0	0	76	73	0	5
0	0	0	77	73	0	5
0	0	0	78	73	0	5
0	0	0	79	73	0	5
0	0	0	80	73	0	5
0	0	0	81	73	0	5
0	0	0	82	73	0	5
0	0	0	83	73	0	5
0	0	0	84	73	0	5
0	0	0	85	73	0	5
0	0	0	86	73	0	5
0	0	0	87	73	0	5
0	0	0	88	73	0	5
0	0	0	89	73	0	5
0	0	0	90	73	0	5
0	0	0	91	73	0	5
0	0	0	92	73	0	5
0	0	0	93	73	0	5
0	0	0	94	73	0	5
0	0	0	95	73	0	5
0	0	0	96	73	0	5
0	0	0	97	73	0	5
0	0	0	98	73	0	5
0	0	0	99	73	0	5
0	0	0	100	73	0	5
0	0	0	101	73	0	5
0	0	0	102	73	0	5
0	0	0	128	73	0	5
0	0	0	73	72	0	5
0	0	0	74	72	0	5
0	0	0	75	72	0	5
0	0	0	76	72	0	5
0	0	0	77	72	0	5
0	0	0	78	72	0	5
0	0	0	79	72	0	5
0	0	0	80	72	0	5
0	0	0	81	72	0	5
0	0	0	82	72	0	5
0	0	0	83	72	0	5
0	0	0	84	72	0	5
0	0	0	85	72	0	5
0	0	0	86	72	0	5
0	0	0	87	72	0	5
0	0	0	88	72	0	5
0	0	0	89	72	0	5
0	0	0	90	72	0	5
0	0	0	91	72	0	5
0	0	0	92	72	0	5
0	0	0	93	72	0	5
0	0	0	94	72	0	5
0	0	0	95	72	0	5
0	0	0	96	72	0	5
0	0	0	97	72	0	5
0	0	0	98	72	0	5
0	0	0	99	72	0	5
0	0	0	100	72	0	5
0	0	0	101	72	0	5
0	0	0	102	72	0	5
0	0	0	103	72	0	5
0	0	0	106	72	0	5
0	0	0	128	72	0	5
0	0	0	129	72	0	5
0	0	0	130	72	0	5
0	0	0	131	72	0	5
0	0	0	132	72	0	5
0	0	0	133	72	0	5
0	0	0	69	71	0	5
0	0	0	70	71	0	5
0	0	0	71	71	0	5
0	0	0	72	71	0	5
0	0	0	73	71	0	5
0	0	0	74	71	0	5
0	0	0	75	71	0	5
0	0	0	76	71	0	5
0	0	0	77	71	0	5
0	0	0	78	71	0	5
0	0	0	79	71	0	5
0	0	0	80	71	0	5
0	0	0	81	71	0	5
0	0	0	82	71	0	5
0	0	0	83	71	0	5
0	0	0	84	71	0	5
0	0	0	85	71	0	5
0	0	0	86	71	0	5
0	0	0	87	71	0	5
0	0	0	88	71	0	5
0	0	0	89	71	0	5
0	0	0	90	71	0	5
0	0	0	91	71	0	5
0	0	0	92	71	0	5
0	0	0	93	71	0	5
0	0	0	94	71	0	5
0	0	0	95	71	0	5
0	0	0	96	71	0	5
0	0	0	97	71	0	5
0	0	0	98	71	0	5
0	0	0	99	71	0	5
0	0	0	100	71	0	5
0	0	0	101	71	0	5
0	0	0	102	71	0	5
0	0	0	103	71	0	5
0	0	0	104	71	0	5
0	0	0	105	71	0	5
0	0	0	106	71	0	5
0	0	0	123	71	0	5
0	0	0	124	71	0	5
0	0	0	125	71	0	5
0	0	0	126	71	0	5
0	0	0	127	71	0	5
0	0	0	128	71	0	5
0	0	0	129	71	0	5
0	0	0	130	71	0	5
0	0	0	131	71	0	5
0	0	0	132	71	0	5
0	0	0	133	71	0	5
0	0	0	134	71	0	5
0	0	0	166	71	0	5
0	0	0	167	71	0	5
0	0	0	173	71	0	5
0	0	0	70	70	0	5
0	0	0	71	70	0	5
0	0	0	72	70	0	5
