GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.44412e+10,0,0,0
0,0,1.45505e+06,1.22988e+10,0,0,0
0,0,288821,4.48508e+09,0,0,0
0,0,2390.73,2.47593e+09,0,0,0
0,0,10645.2,3.71273e+09,0,0,0
0,0,1180.45,2.10335e+09,0,0,0
0,0,472.495,3.37671e+10,0,0,0
0,0,25792.9,7.89504e+09,0,0,0
0,0,2390.73,2.87492e+09,0,0,0
0,0,4117.22,1.82771e+11,0,0,0
0,0,1196.76,2.22527e+09,0,0,0
0,0,10645.2,1.15572e+11,0,0,0
0,0,502.289,1.44333e+09,0,0,0
0,0,288821,9.96818e+09,0,0,0
0,0,24410.6,0,0,0,0
0,0,467.164,0,0,0,0
0,0,10645.2,0,0,0,0
0,1,91242.9,0,2.67081e+07,7.93567e+07,1.29985e+07
0,2,81987.1,1.21253e+09,7.19977e+06,1.3266e+07,2.63615e+07
0,2,8727.34,1.83322e+10,1.00816e+10,1.65932e+10,1.09933e+10
0,2,4895.17,1.04978e+09,3.17567e+08,1.30189e+09,3.88247e+08
0,2,430.978,1.04414e+09,578761,996749,2.71001e+06
0,2,2529.21,1.22488e+11,2.73998e+08,2.54323e+08,9.6611e+08
0,2,5153.9,1.09046e+11,1.64724e+08,1.75799e+08,7.32084e+08
0,2,26983,6.94036e+09,6.89957e+09,4.9511e+09,3.02651e+09
0,2,624.604,6.3077e+08,5.77453e+06,33422.2,127189
0,2,5299.74,3.42698e+09,1.29729e+06,407370,2.14509e+06
0,2,8546.3,5.55164e+09,2.22503e+06,3.90125e+06,1.00433e+07
0,2,450.645,3.35481e+07,6019.29,1367.31,661.292
0,2,24755.1,1.09138e+09,4.12696e+07,2.3553e+07,5.263e+07
0,2,2627.18,1.74349e+09,718141,650932,611.173
0,2,620.637,1.11287e+08,60831.7,2.54683,0
0,2,4943.04,0,0,0,0
0,2,8727.34,0,0,0,0
0,2,434.664,0,0,0,0
0,3,159.317,2.16858e+08,0,0,0
0,3,405.796,7.70906e+08,0,0,0
0,3,19.7889,168977,0,0,0
0,3,11.8816,1.63519e+06,0,0,0
0,3,67.161,5.9272e+08,0,0,0
0,3,37.2658,3.97185e+08,0,0,0
0,3,20.5882,3.07385e+08,0,0,0
0,3,276.263,0,0,0,0
0,3,159.97,0,0,0,0
0,4,655.784,0,393993,1.12121e+06,0
0,4,958.19,0,3.35814e+10,9.64376e+08,1.99342e+10
0,4,1304,0,1.95285e+06,71664.9,595445
0,4,32.97,0,1.52051e+06,2.57608e+06,0
0,4,98.1378,0,1.28118e+07,3.23301e+07,62.7538
0,4,250.126,0,2.61707e+08,4.99372e+07,759.275
0,4,1610.03,0,1.74019e+07,1.48368e+07,6.59383e+07
0,5,1004.73,3.78745e+09,3.95061e+06,3.19165e+06,8.54606e+06
0,5,12.6868,1.25317e+07,8223.5,5458.96,0
0,5,2.28852,4.45083e+08,0,0,0
0,5,19.5201,3.85619e+06,0,0,0
0,5,85.2337,0,0,0,0
0,5,2.43424,0,0,0,0
0,6,16165.1,1.26881e+08,0,0,0
0,6,8001.09,7.04503e+06,0,0,0
0,6,59102.4,1.25506e+09,0,0,0
0,6,433.943,61548.8,0,0,0
0,6,2773.14,5.56882e+09,0,0,0
0,6,1378.59,3.48813e+09,0,0,0
0,6,2543.26,3.70374e+07,0,0,0
0,6,2505.04,2.44322e+06,0,0,0
0,6,2705.94,9.0025e+08,0,0,0
0,6,69.5486,7.11935e+07,0,0,0
0,6,433.943,1.53642e+08,0,0,0
0,6,8001.09,2.41543e+07,0,0,0
0,6,885.223,3.70364e+08,0,0,0
0,6,16219.1,2.72185e+08,0,0,0
0,6,3211.86,5.49005e+09,0,0,0
0,6,426.691,475130,0,0,0
0,6,69.5486,0,0,0,0
0,7,10582.5,0,2.00248e+08,1.97485e+08,1.54041e+08
0,7,29259.5,0,1.86746e+09,3.04894e+08,5.26152e+08
0,7,247.583,0,9.35154e+06,6.92671e+06,2.17126e+07
0,7,389.559,0,6.22029e+06,8.73997e+06,1.85603e+07
0,7,1561.19,0,5.96702e+09,3.89236e+09,5.73952e+09
0,7,11588.2,0,4.36558e+09,5.29445e+09,7.14792e+09
0,7,814.975,0,2.61879e+08,3.33365e+08,8.30723e+08
0,7,29259.5,0,1.03134e+10,1.37269e+10,7.09612e+09
0,7,1718.73,0,3.10446e+08,9.17892e+07,5.15343e+08
0,7,7498.23,0,1.05753e+08,1.03795e+08,2.02304e+08
0,7,252.683,0,5.066e+07,7.08498e+07,1947.45
0,7,30256.3,0,9.18777e+08,3.54639e+08,4.08713e+09
0,7,29259.5,0,0,0,0
0,7,758.95,0,0,0,0
0,7,10582.5,0,0,0,0
0,8,3645,1.76072e+07,4.31037e+06,4.02378e+06,2.12008e+06
0,8,21648.8,2.49105e+08,1.47875e+08,3.5363e+07,4.085e+07
0,8,33305.8,2.46058e+08,9.97728e+07,1.86604e+07,2.83707e+07
0,8,6847.92,7.94852e+07,3.49951e+07,6.2014e+07,3.55008e+07
0,8,746.329,2.51028e+08,662768,396344,2.19625e+06
0,8,3569.59,7.71886e+08,872719,843594,4.54975e+06
0,8,7281.02,7.16379e+08,7.05355e+07,2.70482e+07,3.8704e+07
0,8,1299.02,5.159e+08,223513,132106,320294
0,8,6847.92,2.19774e+09,636988,342187,993212
0,8,746.329,5.07896e+08,268499,372554,8.25002
0,8,3719.25,0,0,0,0
