FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.16611e+08,5.66205e+07
0,1,10,6.79796e+08,3.12227e+08
0,10,100,1.08175e+08,1.62136e+08
0,100,1000,179629,9.49895e+07
0,1000,10000,72016.9,7.04576e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,208952,6.09489e+06
1,100,1000,1.60586,47.9001
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.59065e+08,3.19166e+08
2,1,10,2.37662e+08,1.77712e+08
2,10,100,2.62394e+06,4.81454e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.71687e+08,1.42724e+06
3,0.1,1,1.83411e+07,2.21423e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.46709e+06,22341.3
4,0.1,1,1.24632e+07,609729
4,1,10,8.31101e+06,1.81505e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.09037e+08,550750
5,0.01,0.1,1.59341e+06,97166.2
5,0.1,1,7.11487e+07,1.69445e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.09395e+06,334445
6,0.1,1,6.86898e+07,5.34144e+06
6,1,10,1.4632e+07,4.57029e+07
6,10,100,2.6848e+06,1.82477e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.3003e+09,5.11263e+07
7,1,10,8.21005e+07,3.63574e+07
7,10,100,7.59155e+07,1.69854e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.32054e+08,4.02295e+07
8,1,10,2.52965e+07,2.36818e+07
8,10,100,1.67072e+06,8.40002e+06
8,100,1000,0,0
8,1000,10000,0,0
