FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.28546e+09,8.85446e+07
0,1,10,3.1865e+08,2.56333e+08
0,10,100,5.20571e+07,1.28143e+08
0,100,1000,192037,9.29315e+07
0,1000,10000,74210.1,6.75579e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,215315,5.40527e+06
1,100,1000,1.66577,43.2294
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.87044e+08,4.53113e+08
2,1,10,3.37937e+08,1.46898e+08
2,10,100,2.76979e+06,3.69156e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.09198e+08,1.8303e+06
3,0.1,1,2.29403e+07,1.73176e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,4.65358e+06,29282.4
4,0.1,1,1.81466e+07,821050
4,1,10,9.40414e+06,1.33831e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.32676e+08,219439
5,0.01,0.1,1.74534e+06,70956.4
5,0.1,1,1.20047e+08,2.15576e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.87773e+06,231864
6,0.1,1,6.90232e+07,5.74598e+06
6,1,10,1.64349e+07,4.43056e+07
6,10,100,2.11204e+06,1.71415e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.79322e+08,7.32782e+07
7,1,10,2.85072e+08,5.67887e+07
7,10,100,8.90428e+07,1.23913e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.75236e+08,4.61123e+07
8,1,10,2.55075e+07,2.08137e+07
8,10,100,1.74239e+06,7.85331e+06
8,100,1000,0,0
8,1000,10000,0,0
